station,valid,lon,lat,tmpf,dwpf,drct,sped,p01m,vsby,gust_mph
I67,6/24/2018 15:15,-84.7743,39.2589,77,60.8,280,6.9,0,10,null
I67,6/24/2018 15:35,-84.7743,39.2589,77,62.6,260,3.45,0,10,null
I67,6/24/2018 15:55,-84.7743,39.2589,77,60.8,310,6.9,0,10,null
I67,6/24/2018 16:15,-84.7743,39.2589,77,60.8,300,8.05,0,10,null
I67,6/24/2018 16:35,-84.7743,39.2589,77,60.8,300,8.05,0,10,null
I67,6/24/2018 16:55,-84.7743,39.2589,78.8,60.8,290,9.2,0,10,null
I67,6/24/2018 17:15,-84.7743,39.2589,78.8,62.6,280,6.9,0,10,null
I67,6/24/2018 17:35,-84.7743,39.2589,78.8,62.6,310,9.2,0,10,null
I67,6/24/2018 17:55,-84.7743,39.2589,78.8,60.8,300,10.35,0,10,null
I67,6/24/2018 18:15,-84.7743,39.2589,80.6,60.8,290,6.9,0,10,null
I67,6/24/2018 18:35,-84.7743,39.2589,80.6,60.8,280,8.05,0,10,null
I67,6/24/2018 18:55,-84.7743,39.2589,80.6,60.8,300,6.9,0,10,null
I67,6/24/2018 19:15,-84.7743,39.2589,80.6,60.8,290,10.35,0,10,null
I67,6/24/2018 19:35,-84.7743,39.2589,80.6,62.6,300,8.05,0,10,null
I67,6/24/2018 19:55,-84.7743,39.2589,82.4,60.8,310,8.05,0,10,null
I67,6/24/2018 20:15,-84.7743,39.2589,80.6,62.6,280,5.75,0,10,null
I67,6/24/2018 20:35,-84.7743,39.2589,82.4,62.6,300,5.75,0,10,null
I67,6/24/2018 20:55,-84.7743,39.2589,80.6,60.8,280,5.75,0,10,null
I67,6/24/2018 21:15,-84.7743,39.2589,82.4,62.6,280,8.05,0,10,null
I67,6/24/2018 21:35,-84.7743,39.2589,82.4,62.6,290,8.05,0,10,null
I67,6/24/2018 21:55,-84.7743,39.2589,82.4,62.6,310,6.9,0,10,null
I67,6/24/2018 22:15,-84.7743,39.2589,82.4,60.8,300,8.05,0,10,null
I67,6/24/2018 22:35,-84.7743,39.2589,82.4,60.8,350,3.45,0,10,null
I67,6/24/2018 22:55,-84.7743,39.2589,80.6,62.6,330,3.45,0,10,null
I67,6/24/2018 23:15,-84.7743,39.2589,80.6,62.6,20,3.45,0,10,null
I67,6/24/2018 23:35,-84.7743,39.2589,80.6,62.6,0,0,0,10,null
I67,6/24/2018 23:55,-84.7743,39.2589,78.8,64.4,0,0,0,10,null
I67,6/25/2018 0:15,-84.7743,39.2589,78.8,64.4,30,4.6,0,10,null
I67,6/25/2018 0:35,-84.7743,39.2589,77,62.6,0,0,0,10,null
I67,6/25/2018 0:55,-84.7743,39.2589,77,62.6,0,0,0,10,null
I67,6/25/2018 1:15,-84.7743,39.2589,77,62.6,0,0,0,10,null
I67,6/25/2018 1:35,-84.7743,39.2589,73.4,64.4,0,0,0,10,null
I67,6/25/2018 1:55,-84.7743,39.2589,73.4,64.4,0,0,0,10,null
I67,6/25/2018 2:15,-84.7743,39.2589,71.6,64.4,0,0,0,10,null
I67,6/25/2018 2:35,-84.7743,39.2589,71.6,64.4,0,0,0,10,null
I67,6/25/2018 2:55,-84.7743,39.2589,69.8,64.4,0,0,0,10,null
I67,6/25/2018 3:15,-84.7743,39.2589,69.8,64.4,0,0,0,10,null
I67,6/25/2018 3:35,-84.7743,39.2589,69.8,64.4,0,0,0,10,null
I67,6/25/2018 3:55,-84.7743,39.2589,71.6,64.4,0,0,0,10,null
I67,6/25/2018 4:15,-84.7743,39.2589,69.8,64.4,0,0,0,10,null
I67,6/25/2018 4:35,-84.7743,39.2589,69.8,64.4,0,0,0,10,null
I67,6/25/2018 4:55,-84.7743,39.2589,69.8,64.4,0,0,0,10,null
I67,6/25/2018 5:15,-84.7743,39.2589,69.8,64.4,0,0,0,10,null
I67,6/25/2018 5:35,-84.7743,39.2589,68,64.4,0,0,0,10,null
I67,6/25/2018 5:55,-84.7743,39.2589,68,64.4,0,0,0,10,null
I67,6/25/2018 6:15,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/25/2018 6:35,-84.7743,39.2589,66.2,62.6,0,0,0,10,null
I67,6/25/2018 6:55,-84.7743,39.2589,66.2,62.6,0,0,0,10,null
I67,6/25/2018 7:15,-84.7743,39.2589,64.4,62.6,0,0,0,10,null
I67,6/25/2018 7:35,-84.7743,39.2589,64.4,62.6,50,4.6,0,10,null
I67,6/25/2018 7:55,-84.7743,39.2589,64.4,62.6,40,5.75,0,10,null
I67,6/25/2018 8:15,-84.7743,39.2589,66.2,62.6,50,5.75,0,10,null
I67,6/25/2018 8:35,-84.7743,39.2589,66.2,60.8,50,4.6,0,10,null
I67,6/25/2018 8:55,-84.7743,39.2589,64.4,60.8,50,4.6,0,10,null
I67,6/25/2018 9:15,-84.7743,39.2589,64.4,60.8,40,4.6,0,10,null
I67,6/25/2018 9:35,-84.7743,39.2589,64.4,60.8,30,3.45,0,10,null
I67,6/25/2018 9:55,-84.7743,39.2589,64.4,60.8,30,4.6,0,10,null
I67,6/25/2018 10:15,-84.7743,39.2589,66.2,60.8,0,0,0,10,null
I67,6/25/2018 10:35,-84.7743,39.2589,66.2,60.8,0,0,0,10,null
I67,6/25/2018 10:55,-84.7743,39.2589,66.2,60.8,40,4.6,0,10,null
I67,6/25/2018 11:15,-84.7743,39.2589,66.2,60.8,40,4.6,0,10,null
I67,6/25/2018 11:35,-84.7743,39.2589,68,62.6,40,4.6,0,10,null
I67,6/25/2018 11:55,-84.7743,39.2589,68,62.6,40,5.75,0,10,null
I67,6/25/2018 12:15,-84.7743,39.2589,68,62.6,50,5.75,0,10,null
I67,6/25/2018 12:35,-84.7743,39.2589,68,62.6,60,6.9,0,10,null
I67,6/25/2018 12:55,-84.7743,39.2589,68,60.8,60,6.9,0,10,null
I67,6/25/2018 13:15,-84.7743,39.2589,68,60.8,40,6.9,0,10,null
I67,6/25/2018 13:35,-84.7743,39.2589,68,60.8,60,4.6,0,10,null
I67,6/25/2018 13:55,-84.7743,39.2589,69.8,60.8,60,5.75,0,10,null
I67,6/25/2018 14:15,-84.7743,39.2589,69.8,60.8,50,5.75,0,10,null
I67,6/25/2018 14:35,-84.7743,39.2589,69.8,62.6,50,8.05,0,10,null
I67,6/25/2018 14:55,-84.7743,39.2589,69.8,60.8,60,6.9,0,10,null
I67,6/25/2018 15:15,-84.7743,39.2589,69.8,60.8,90,4.6,0,10,null
I67,6/25/2018 15:35,-84.7743,39.2589,69.8,60.8,80,5.75,0,10,null
I67,6/25/2018 15:55,-84.7743,39.2589,69.8,62.6,70,4.6,0,10,null
I67,6/25/2018 16:15,-84.7743,39.2589,69.8,62.6,80,4.6,0,10,null
I67,6/25/2018 16:35,-84.7743,39.2589,69.8,62.6,80,4.6,0,10,null
I67,6/25/2018 16:55,-84.7743,39.2589,71.6,62.6,60,5.75,0,10,null
I67,6/25/2018 17:15,-84.7743,39.2589,69.8,62.6,90,8.05,0,10,null
I67,6/25/2018 17:35,-84.7743,39.2589,69.8,62.6,80,9.2,0,10,null
I67,6/25/2018 17:55,-84.7743,39.2589,69.8,62.6,70,6.9,0.25,10,null
I67,6/25/2018 18:15,-84.7743,39.2589,69.8,62.6,70,10.35,0,10,null
I67,6/25/2018 18:35,-84.7743,39.2589,69.8,64.4,60,11.5,0,10,16.1
I67,6/25/2018 18:55,-84.7743,39.2589,69.8,62.6,70,11.5,0,10,null
I67,6/25/2018 19:15,-84.7743,39.2589,71.6,62.6,60,11.5,0,10,null
I67,6/25/2018 19:35,-84.7743,39.2589,71.6,64.4,50,9.2,0,10,null
I67,6/25/2018 19:55,-84.7743,39.2589,73.4,64.4,90,5.75,0,10,null
I67,6/25/2018 20:15,-84.7743,39.2589,73.4,62.6,100,8.05,0,10,null
I67,6/25/2018 20:35,-84.7743,39.2589,73.4,64.4,60,8.05,0,10,null
I67,6/25/2018 20:55,-84.7743,39.2589,73.4,64.4,60,8.05,0,10,null
I67,6/25/2018 21:15,-84.7743,39.2589,73.4,62.6,70,6.9,0,10,null
I67,6/25/2018 21:35,-84.7743,39.2589,73.4,64.4,80,8.05,0,10,null
I67,6/25/2018 21:55,-84.7743,39.2589,73.4,64.4,70,8.05,0,10,null
I67,6/25/2018 22:15,-84.7743,39.2589,73.4,62.6,60,8.05,0,10,null
I67,6/25/2018 22:35,-84.7743,39.2589,73.4,64.4,80,5.75,0,10,null
I67,6/25/2018 22:55,-84.7743,39.2589,73.4,64.4,60,6.9,0,10,null
I67,6/25/2018 23:15,-84.7743,39.2589,73.4,62.6,100,3.45,0,10,null
I67,6/25/2018 23:35,-84.7743,39.2589,73.4,64.4,100,8.05,0,10,null
I67,6/25/2018 23:55,-84.7743,39.2589,73.4,62.6,70,8.05,0,10,null
I67,6/26/2018 0:15,-84.7743,39.2589,73.4,62.6,110,8.05,0,10,null
I67,6/26/2018 0:35,-84.7743,39.2589,73.4,62.6,100,3.45,0,10,null
I67,6/26/2018 0:55,-84.7743,39.2589,71.6,60.8,120,5.75,0,10,null
I67,6/26/2018 1:15,-84.7743,39.2589,71.6,60.8,90,5.75,0,10,null
I67,6/26/2018 1:35,-84.7743,39.2589,71.6,60.8,0,0,0,10,null
I67,6/26/2018 1:55,-84.7743,39.2589,69.8,62.6,0,0,0,10,null
I67,6/26/2018 2:15,-84.7743,39.2589,69.8,60.8,0,0,0,10,null
I67,6/26/2018 2:35,-84.7743,39.2589,69.8,62.6,80,3.45,0,10,null
I67,6/26/2018 2:55,-84.7743,39.2589,69.8,62.6,0,0,0,10,null
I67,6/26/2018 3:15,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 3:35,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 3:55,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 4:15,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 4:35,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 4:55,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 5:35,-84.7743,39.2589,68,62.6,20,3.45,0,10,null
I67,6/26/2018 5:55,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 6:15,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 6:35,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 6:55,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 7:15,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 7:35,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 7:55,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 8:15,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 8:35,-84.7743,39.2589,66.2,62.6,0,0,0,10,null
I67,6/26/2018 8:55,-84.7743,39.2589,66.2,62.6,70,4.6,0,10,null
I67,6/26/2018 9:15,-84.7743,39.2589,64.4,62.6,0,0,0,10,null
I67,6/26/2018 9:35,-84.7743,39.2589,64.4,60.8,0,0,0,10,null
I67,6/26/2018 9:55,-84.7743,39.2589,64.4,60.8,0,0,0,10,null
I67,6/26/2018 10:15,-84.7743,39.2589,64.4,62.6,0,0,0,10,null
I67,6/26/2018 10:35,-84.7743,39.2589,64.4,62.6,0,0,0,10,null
I67,6/26/2018 10:55,-84.7743,39.2589,64.4,62.6,0,0,0,10,null
I67,6/26/2018 11:15,-84.7743,39.2589,64.4,62.6,80,3.45,0,10,null
I67,6/26/2018 11:35,-84.7743,39.2589,66.2,62.6,70,4.6,0,10,null
I67,6/26/2018 11:55,-84.7743,39.2589,68,62.6,60,4.6,0,10,null
I67,6/26/2018 12:15,-84.7743,39.2589,68,62.6,70,3.45,0,10,null
I67,6/26/2018 12:35,-84.7743,39.2589,68,62.6,0,0,0,10,null
I67,6/26/2018 12:55,-84.7743,39.2589,69.8,64.4,100,3.45,0,10,null
I67,6/26/2018 13:15,-84.7743,39.2589,71.6,64.4,130,4.6,0,10,null
I67,6/26/2018 13:35,-84.7743,39.2589,71.6,64.4,0,0,0,10,null
I67,6/26/2018 13:55,-84.7743,39.2589,71.6,64.4,0,0,0,10,null
I67,6/26/2018 14:15,-84.7743,39.2589,71.6,64.4,0,0,0,10,null
I67,6/26/2018 14:35,-84.7743,39.2589,73.4,66.2,170,3.45,0,10,null
I67,6/26/2018 14:55,-84.7743,39.2589,73.4,66.2,160,3.45,0,10,null
I67,6/26/2018 15:15,-84.7743,39.2589,73.4,68,150,5.75,0,10,null
I67,6/26/2018 15:35,-84.7743,39.2589,73.4,68,140,4.6,0,10,null
I67,6/26/2018 15:55,-84.7743,39.2589,73.4,68,190,4.6,0,10,null
I67,6/26/2018 16:15,-84.7743,39.2589,75.2,68,0,0,0,10,null
I67,6/26/2018 16:35,-84.7743,39.2589,75.2,68,60,3.45,0,10,null
I67,6/26/2018 16:55,-84.7743,39.2589,75.2,68,0,0,0,10,null
I67,6/26/2018 17:15,-84.7743,39.2589,73.4,68,300,12.65,0,10,18.4
I67,6/26/2018 17:35,-84.7743,39.2589,68,64.4,70,8.05,11.94,0.5,null
I67,6/26/2018 17:55,-84.7743,39.2589,68,64.4,60,3.45,14.99,10,null
I67,6/26/2018 18:15,-84.7743,39.2589,68,64.4,30,4.6,0,10,null
I67,6/26/2018 18:35,-84.7743,39.2589,68,64.4,0,0,0,10,null
I67,6/26/2018 18:55,-84.7743,39.2589,68,64.4,0,0,0,10,null
I67,6/26/2018 19:15,-84.7743,39.2589,68,64.4,230,9.2,0.25,10,null
I67,6/26/2018 19:35,-84.7743,39.2589,68,64.4,160,5.75,5.33,2,null
I67,6/26/2018 19:55,-84.7743,39.2589,68,64.4,90,5.75,5.84,10,null
I67,6/26/2018 21:15,-84.7743,39.2589,68,64.4,0,0,0,10,null
I67,6/26/2018 21:35,-84.7743,39.2589,68,64.4,180,3.45,0,10,null
I67,6/26/2018 21:55,-84.7743,39.2589,69.8,64.4,0,0,0,10,null
I67,6/26/2018 22:15,-84.7743,39.2589,69.8,64.4,200,4.6,0,10,null
I67,6/26/2018 22:35,-84.7743,39.2589,69.8,64.4,170,5.75,0,10,null
I67,6/26/2018 22:55,-84.7743,39.2589,69.8,64.4,170,6.9,0,10,null
I67,6/26/2018 23:15,-84.7743,39.2589,69.8,64.4,190,3.45,0,10,null
I67,6/26/2018 23:35,-84.7743,39.2589,69.8,64.4,200,8.05,0,10,null
I67,6/26/2018 23:55,-84.7743,39.2589,69.8,64.4,200,8.05,0,10,null
I67,6/27/2018 0:15,-84.7743,39.2589,69.8,64.4,210,8.05,0,10,null
I67,6/27/2018 0:35,-84.7743,39.2589,69.8,64.4,210,8.05,0,10,null
I67,6/27/2018 0:55,-84.7743,39.2589,68,64.4,210,5.75,0,10,null
I67,6/27/2018 1:15,-84.7743,39.2589,68,64.4,190,4.6,0,10,null
I67,6/27/2018 1:35,-84.7743,39.2589,68,64.4,210,4.6,0,10,null
I67,6/27/2018 1:55,-84.7743,39.2589,68,64.4,0,0,0,10,null
I67,6/27/2018 2:15,-84.7743,39.2589,68,64.4,0,0,0,10,null
I67,6/27/2018 2:35,-84.7743,39.2589,68,64.4,0,0,0,10,null
I67,6/27/2018 2:55,-84.7743,39.2589,66.2,62.6,0,0,0,10,null
I67,6/27/2018 3:15,-84.7743,39.2589,66.2,62.6,0,0,0,10,null
I67,6/27/2018 3:35,-84.7743,39.2589,66.2,64.4,0,0,0,10,null
I67,6/27/2018 3:55,-84.7743,39.2589,68,64.4,170,3.45,0,10,null
I67,6/27/2018 4:15,-84.7743,39.2589,68,64.4,0,0,0,10,null
I67,6/27/2018 4:35,-84.7743,39.2589,68,64.4,190,5.75,0,10,null
I67,6/27/2018 4:55,-84.7743,39.2589,68,64.4,200,5.75,0,10,null
I67,6/27/2018 5:15,-84.7743,39.2589,69.8,64.4,210,8.05,0,10,null
I67,6/27/2018 5:35,-84.7743,39.2589,69.8,64.4,200,6.9,0,10,null
I67,6/27/2018 5:55,-84.7743,39.2589,69.8,64.4,210,4.6,0,10,null
I67,6/27/2018 6:15,-84.7743,39.2589,69.8,64.4,210,5.75,0,10,null
I67,6/27/2018 6:35,-84.7743,39.2589,68,64.4,190,4.6,0,10,null
I67,6/27/2018 6:55,-84.7743,39.2589,68,64.4,210,3.45,0,10,null
I67,6/27/2018 7:15,-84.7743,39.2589,68,64.4,210,4.6,0,10,null
I67,6/27/2018 7:35,-84.7743,39.2589,68,64.4,190,4.6,0,10,null
I67,6/27/2018 10:15,-84.7743,39.2589,68,64.4,240,6.9,0,10,null
I67,6/27/2018 10:35,-84.7743,39.2589,69.8,62.6,240,5.75,0,10,null
I67,6/27/2018 10:55,-84.7743,39.2589,69.8,62.6,220,5.75,0,10,null
I67,6/27/2018 11:15,-84.7743,39.2589,69.8,62.6,230,6.9,0,10,null
I67,6/27/2018 11:35,-84.7743,39.2589,69.8,62.6,230,9.2,0,10,null
I67,6/27/2018 11:55,-84.7743,39.2589,69.8,64.4,230,6.9,0,10,null
I67,6/27/2018 12:15,-84.7743,39.2589,69.8,64.4,210,8.05,0,10,null
I67,6/27/2018 12:35,-84.7743,39.2589,71.6,64.4,210,5.75,0,10,null
I67,6/27/2018 12:55,-84.7743,39.2589,71.6,64.4,220,9.2,0,10,null
I67,6/27/2018 13:15,-84.7743,39.2589,71.6,64.4,230,6.9,0,10,null
I67,6/27/2018 13:35,-84.7743,39.2589,71.6,64.4,240,6.9,0,10,null
I67,6/27/2018 13:55,-84.7743,39.2589,71.6,64.4,230,6.9,0,10,null
I67,6/27/2018 14:15,-84.7743,39.2589,73.4,64.4,240,8.05,0,10,null
I67,6/27/2018 14:35,-84.7743,39.2589,73.4,64.4,230,8.05,0,10,null
I67,6/27/2018 14:55,-84.7743,39.2589,73.4,64.4,250,8.05,0,10,null
I67,6/27/2018 15:15,-84.7743,39.2589,73.4,66.2,240,6.9,0,10,null
I67,6/27/2018 15:35,-84.7743,39.2589,73.4,64.4,230,8.05,0,10,null
I67,6/27/2018 15:55,-84.7743,39.2589,73.4,66.2,230,5.75,0,10,null
I67,6/27/2018 16:15,-84.7743,39.2589,77,68,230,6.9,0,10,null
I67,6/27/2018 16:35,-84.7743,39.2589,77,68,220,6.9,0,10,null
I67,6/27/2018 16:55,-84.7743,39.2589,77,66.2,240,6.9,0,10,null
I67,6/27/2018 17:15,-84.7743,39.2589,78.8,66.2,220,9.2,0,10,16.1
I67,6/27/2018 17:35,-84.7743,39.2589,78.8,68,260,4.6,0,10,null
I67,6/27/2018 17:55,-84.7743,39.2589,78.8,64.4,240,11.5,0,10,18.4
I67,6/27/2018 18:15,-84.7743,39.2589,80.6,66.2,230,16.1,0,10,20.7
I67,6/27/2018 18:35,-84.7743,39.2589,80.6,66.2,230,5.75,0,10,9.2
I67,6/27/2018 18:55,-84.7743,39.2589,80.6,66.2,220,10.35,0,10,17.25
I67,6/27/2018 19:15,-84.7743,39.2589,80.6,68,240,9.2,0,10,null
I67,6/27/2018 19:35,-84.7743,39.2589,80.6,68,250,12.65,0,10,16.1
I67,6/27/2018 19:55,-84.7743,39.2589,82.4,64.4,260,11.5,0,10,16.1
I67,6/27/2018 20:15,-84.7743,39.2589,80.6,66.2,250,8.05,0,10,null
I67,6/27/2018 20:35,-84.7743,39.2589,80.6,64.4,260,10.35,0,10,null
I67,6/27/2018 20:55,-84.7743,39.2589,80.6,66.2,240,9.2,0,10,null
I67,6/27/2018 21:15,-84.7743,39.2589,82.4,64.4,240,11.5,0,10,null
I67,6/27/2018 21:35,-84.7743,39.2589,80.6,66.2,240,6.9,0,10,null
I67,6/27/2018 21:55,-84.7743,39.2589,80.6,64.4,250,6.9,0,10,null
I67,6/27/2018 22:15,-84.7743,39.2589,80.6,64.4,240,6.9,0,10,null
I67,6/27/2018 22:35,-84.7743,39.2589,80.6,66.2,230,5.75,0,10,null
I67,6/27/2018 22:55,-84.7743,39.2589,80.6,68,230,4.6,0,10,null
I67,6/27/2018 23:15,-84.7743,39.2589,80.6,68,280,5.75,0,10,null
I67,6/27/2018 23:35,-84.7743,39.2589,77,68,310,3.45,0.25,10,null
I67,6/27/2018 23:55,-84.7743,39.2589,78.8,68,0,0,0.25,10,null
I67,6/28/2018 0:15,-84.7743,39.2589,78.8,69.8,0,0,0,10,null
I67,6/28/2018 0:35,-84.7743,39.2589,78.8,68,0,0,0,10,null
I67,6/28/2018 0:55,-84.7743,39.2589,78.8,68,240,4.6,0,10,null
I67,6/28/2018 1:15,-84.7743,39.2589,77,68,0,0,0,10,null
I67,6/28/2018 1:35,-84.7743,39.2589,77,68,0,0,0,10,null
I67,6/28/2018 1:55,-84.7743,39.2589,75.2,68,0,0,0,10,null
I67,6/28/2018 2:15,-84.7743,39.2589,75.2,68,0,0,0,10,null
I67,6/28/2018 2:35,-84.7743,39.2589,73.4,68,0,0,0,10,null
I67,6/28/2018 2:55,-84.7743,39.2589,73.4,68,0,0,0,10,null
I67,6/28/2018 3:15,-84.7743,39.2589,73.4,68,0,0,0,10,null
I67,6/28/2018 3:35,-84.7743,39.2589,71.6,68,0,0,0,10,null
I67,6/28/2018 3:55,-84.7743,39.2589,71.6,68,0,0,0,10,null
I67,6/28/2018 4:15,-84.7743,39.2589,71.6,68,0,0,0,10,null
I67,6/28/2018 4:35,-84.7743,39.2589,71.6,68,0,0,0,10,null
I67,6/28/2018 4:55,-84.7743,39.2589,71.6,68,0,0,0,10,null
I67,6/28/2018 5:15,-84.7743,39.2589,71.6,68,0,0,0,10,null
I67,6/28/2018 5:35,-84.7743,39.2589,69.8,66.2,0,0,0,10,null
I67,6/28/2018 5:55,-84.7743,39.2589,69.8,66.2,210,3.45,0,10,null
I67,6/28/2018 6:15,-84.7743,39.2589,69.8,66.2,0,0,0,10,null
I67,6/28/2018 6:35,-84.7743,39.2589,69.8,66.2,0,0,0,10,null
I67,6/28/2018 6:55,-84.7743,39.2589,69.8,66.2,0,0,0,10,null
I67,6/28/2018 7:15,-84.7743,39.2589,68,64.4,0,0,0,10,null
I67,6/28/2018 7:35,-84.7743,39.2589,68,64.4,0,0,0,5,null
I67,6/28/2018 7:55,-84.7743,39.2589,68,64.4,0,0,0,5,null
I67,6/28/2018 8:15,-84.7743,39.2589,68,64.4,0,0,0,1,null
I67,6/28/2018 8:35,-84.7743,39.2589,68,64.4,0,0,0,0.5,null
I67,6/28/2018 8:55,-84.7743,39.2589,66.2,64.4,0,0,0,0.5,null
I67,6/28/2018 9:15,-84.7743,39.2589,64.4,62.6,0,0,0,0.75,null
I67,6/28/2018 9:35,-84.7743,39.2589,66.2,62.6,0,0,0,1.25,null
I67,6/28/2018 9:55,-84.7743,39.2589,64.4,62.6,0,0,0,2.5,null
I67,6/28/2018 10:15,-84.7743,39.2589,64.4,62.6,0,0,0,5,null
I67,6/28/2018 10:35,-84.7743,39.2589,64.4,62.6,0,0,0,4,null
I67,6/28/2018 10:55,-84.7743,39.2589,66.2,64.4,0,0,0,10,null
I67,6/28/2018 11:15,-84.7743,39.2589,66.2,64.4,0,0,0,7,null
I67,6/28/2018 11:35,-84.7743,39.2589,68,64.4,0,0,0,10,null
I67,6/28/2018 11:55,-84.7743,39.2589,69.8,66.2,0,0,0,10,null
I67,6/28/2018 12:15,-84.7743,39.2589,69.8,64.4,0,0,0,10,null
I67,6/28/2018 12:35,-84.7743,39.2589,71.6,64.4,0,0,0,10,null
I67,6/28/2018 12:55,-84.7743,39.2589,73.4,64.4,0,0,0,10,null
I67,6/28/2018 13:15,-84.7743,39.2589,73.4,64.4,0,0,0,10,null
I67,6/28/2018 13:35,-84.7743,39.2589,73.4,64.4,0,0,0,10,null
I67,6/28/2018 13:55,-84.7743,39.2589,75.2,64.4,0,0,0,10,null
I67,6/28/2018 14:15,-84.7743,39.2589,77,64.4,0,0,0,10,null
I67,6/28/2018 14:35,-84.7743,39.2589,77,64.4,0,0,0,10,null
I67,6/28/2018 14:55,-84.7743,39.2589,78.8,62.6,0,0,0,10,null
I67,6/28/2018 15:15,-84.7743,39.2589,78.8,64.4,340,3.45,0,10,null
I67,6/28/2018 15:35,-84.7743,39.2589,78.8,62.6,0,0,0,10,null
I67,6/28/2018 15:55,-84.7743,39.2589,78.8,64.4,0,0,0,10,null
I67,6/28/2018 16:15,-84.7743,39.2589,78.8,64.4,50,6.9,0,10,null
I67,6/28/2018 16:35,-84.7743,39.2589,80.6,64.4,90,4.6,0,10,null
I67,6/28/2018 16:55,-84.7743,39.2589,80.6,62.6,80,3.45,0,10,null
I67,6/28/2018 17:15,-84.7743,39.2589,80.6,64.4,0,0,0,10,null
I67,6/28/2018 17:35,-84.7743,39.2589,80.6,64.4,0,0,0,10,null
I67,6/28/2018 17:55,-84.7743,39.2589,82.4,64.4,0,0,0,10,null
I67,6/28/2018 18:15,-84.7743,39.2589,80.6,64.4,30,4.6,0,10,null
I67,6/28/2018 18:35,-84.7743,39.2589,82.4,64.4,20,3.45,0,10,null
I67,6/28/2018 18:55,-84.7743,39.2589,82.4,64.4,0,0,0,10,null
I67,6/28/2018 19:15,-84.7743,39.2589,82.4,64.4,0,0,0,10,null
I67,6/28/2018 19:35,-84.7743,39.2589,82.4,64.4,0,0,0,10,null
I67,6/28/2018 19:55,-84.7743,39.2589,82.4,62.6,0,0,0,10,null
I67,6/28/2018 20:15,-84.7743,39.2589,80.6,62.6,0,0,0,10,null
I67,6/28/2018 20:35,-84.7743,39.2589,82.4,62.6,0,0,0,10,null
I67,6/28/2018 20:55,-84.7743,39.2589,82.4,64.4,0,0,0,10,null
I67,6/28/2018 21:15,-84.7743,39.2589,84.2,66.2,0,0,0,10,null
I67,6/28/2018 21:35,-84.7743,39.2589,84.2,64.4,0,0,0,10,null
I67,6/28/2018 21:55,-84.7743,39.2589,82.4,64.4,0,0,0,10,null
I67,6/28/2018 22:15,-84.7743,39.2589,84.2,62.6,220,3.45,0,10,null
I67,6/28/2018 22:35,-84.7743,39.2589,84.2,64.4,0,0,0,10,null
I67,6/28/2018 22:55,-84.7743,39.2589,84.2,64.4,220,3.45,0,10,null
I67,6/28/2018 23:15,-84.7743,39.2589,84.2,62.6,0,0,0,10,null
I67,6/28/2018 23:35,-84.7743,39.2589,84.2,62.6,0,0,0,10,null
I67,6/28/2018 23:55,-84.7743,39.2589,82.4,64.4,0,0,0,10,null
I67,6/29/2018 0:15,-84.7743,39.2589,80.6,66.2,0,0,0,10,null
I67,6/29/2018 0:35,-84.7743,39.2589,78.8,68,0,0,0,10,null
I67,6/29/2018 0:55,-84.7743,39.2589,77,68,0,0,0,10,null
I67,6/29/2018 1:15,-84.7743,39.2589,75.2,69.8,0,0,0,10,null
I67,6/29/2018 1:35,-84.7743,39.2589,75.2,68,0,0,0,10,null
I67,6/29/2018 1:55,-84.7743,39.2589,71.6,68,0,0,0,10,null
I67,6/29/2018 2:15,-84.7743,39.2589,73.4,68,0,0,0,10,null
I67,6/29/2018 2:35,-84.7743,39.2589,73.4,66.2,0,0,0,10,null
I67,6/29/2018 2:55,-84.7743,39.2589,71.6,68,0,0,0,10,null
I67,6/29/2018 3:15,-84.7743,39.2589,71.6,68,0,0,0,10,null
I67,6/29/2018 3:35,-84.7743,39.2589,69.8,68,0,0,0,10,null
I67,6/29/2018 3:55,-84.7743,39.2589,71.6,68,0,0,0,10,null
I67,6/29/2018 4:15,-84.7743,39.2589,69.8,68,0,0,0,10,null
I67,6/29/2018 4:35,-84.7743,39.2589,69.8,68,0,0,0,10,null
I67,6/29/2018 4:55,-84.7743,39.2589,69.8,64.4,0,0,0,10,null
I67,6/29/2018 5:15,-84.7743,39.2589,69.8,66.2,0,0,0,7,null
I67,6/29/2018 5:35,-84.7743,39.2589,68,64.4,0,0,0,10,null
